entropy_type,entropy
adversarial,0.6930399
adversarial,0.69310594
adversarial,0.5865593
adversarial,0.69313526
adversarial,0.6594032
adversarial,0.69312155
adversarial,0.6931176
adversarial,0.693118
adversarial,0.6931294
adversarial,0.6931195
adversarial,0.693042
adversarial,0.6931438
adversarial,0.6931315
adversarial,0.69313455
adversarial,0.69313765
adversarial,0.6931459
adversarial,0.6931068
adversarial,0.67607784
adversarial,0.69312525
adversarial,0.6930528
adversarial,0.6931173
adversarial,0.69314027
adversarial,0.6931326
adversarial,0.6931399
adversarial,0.69310343
adversarial,0.69308203
adversarial,0.69309855
adversarial,0.6238071
adversarial,0.69312537
adversarial,0.693141
adversarial,0.6931472
adversarial,0.6930686
adversarial,0.6931057
adversarial,0.69313574
adversarial,0.69313914
adversarial,0.69305104
adversarial,0.692718
adversarial,0.6931074
adversarial,0.6931152
adversarial,0.67737305
adversarial,0.6931241
adversarial,0.69314265
adversarial,0.69310606
adversarial,0.6931145
adversarial,0.6931244
adversarial,0.6931175
adversarial,0.6701415
adversarial,0.69313765
adversarial,0.69314027
adversarial,0.6930648
adversarial,0.6897295
adversarial,0.69312984
adversarial,0.6931429
adversarial,0.6120151
adversarial,0.69311786
adversarial,0.64311194
adversarial,0.693146
adversarial,0.69313586
adversarial,0.6662141
adversarial,0.6931216
adversarial,0.6931169
adversarial,0.69305676
adversarial,0.6931283
adversarial,0.6930851
adversarial,0.69308925
adversarial,0.6931231
adversarial,0.69311804
adversarial,0.69311804
adversarial,0.693099
adversarial,0.6931112
adversarial,0.6931178
adversarial,0.6931394
adversarial,0.69309443
adversarial,0.69314605
adversarial,0.69304794
adversarial,0.6931019
adversarial,0.6931181
adversarial,0.6931365
adversarial,0.69304013
adversarial,0.69312394
adversarial,0.6931472
adversarial,0.6930898
adversarial,0.6861305
adversarial,0.6931021
adversarial,0.6931181
adversarial,0.6930974
adversarial,0.693118
adversarial,0.69309294
adversarial,0.6573063
adversarial,0.6931431
adversarial,0.69312394
adversarial,0.6930995
adversarial,0.6738276
adversarial,0.681456
adversarial,0.69312954
adversarial,0.6931183
adversarial,0.6931144
adversarial,0.6931178
adversarial,0.62458706
adversarial,0.6930577
adversarial,0.6931461
adversarial,0.6931374
adversarial,0.6930435
adversarial,0.69310987
adversarial,0.6931038
adversarial,0.69314694
adversarial,0.6931337
adversarial,0.6931027
adversarial,0.6930934
adversarial,0.69314647
adversarial,0.6930866
adversarial,0.6828022
adversarial,0.69311255
adversarial,0.693118
adversarial,0.69309515
adversarial,0.69312584
adversarial,0.6930832
adversarial,0.69309837
adversarial,0.6931219
adversarial,0.6931373
adversarial,0.69313246
adversarial,0.69313896
adversarial,0.6931056
adversarial,0.6931159
adversarial,0.69307244
adversarial,0.6482252
adversarial,0.69313055
adversarial,0.6931344
adversarial,0.6931472
adversarial,0.69314384
adversarial,0.6930926
adversarial,0.69310427
adversarial,0.6930983
adversarial,0.69309705
adversarial,0.69311494
adversarial,0.69314706
adversarial,0.6931151
adversarial,0.6931462
adversarial,0.6931471
adversarial,0.6931058
adversarial,0.69311094
adversarial,0.6931375
adversarial,0.6931366
adversarial,0.69311804
adversarial,0.69313407
adversarial,0.69307125
adversarial,0.6930883
adversarial,0.68067324
adversarial,0.6931176
adversarial,0.69311637
adversarial,0.6931331
adversarial,0.6922635
adversarial,0.6931352
adversarial,0.64555335
adversarial,0.6244179
adversarial,0.6930455
adversarial,0.69307387
adversarial,0.6930528
adversarial,0.6762805
adversarial,0.6931358
adversarial,0.6930958
adversarial,0.69310904
adversarial,0.6931087
adversarial,0.6922844
adversarial,0.69311965
adversarial,0.6931444
adversarial,0.69313407
adversarial,0.6931442
adversarial,0.6000567
adversarial,0.6931368
adversarial,0.6931226
adversarial,0.6931374
adversarial,0.6931435
adversarial,0.693118
adversarial,0.69313204
adversarial,0.6931304
adversarial,0.692718
adversarial,0.6931429
adversarial,0.6931107
adversarial,0.69312865
adversarial,0.6931219
adversarial,0.6931196
adversarial,0.6931207
adversarial,0.69314075
adversarial,0.6931365
adversarial,0.6931364
adversarial,0.69307417
adversarial,0.6931219
adversarial,0.69314706
adversarial,0.69311
adversarial,0.69312334
adversarial,0.69314504
adversarial,0.693146
adversarial,0.693104
adversarial,0.69313407
adversarial,0.69310635
adversarial,0.6930821
adversarial,0.6773966
adversarial,0.6931425
adversarial,0.69314694
adversarial,0.693082
adversarial,0.693118
adversarial,0.69313765
adversarial,0.6931304
adversarial,0.69313025
adversarial,0.69314015
adversarial,0.6931162
adversarial,0.6931028
adversarial,0.69313693
adversarial,0.6931228
adversarial,0.69313
adversarial,0.6931123
adversarial,0.69311684
adversarial,0.640131
adversarial,0.6930941
adversarial,0.6930977
adversarial,0.6931222
adversarial,0.66974217
adversarial,0.6931207
adversarial,0.6931176
adversarial,0.69312286
adversarial,0.69313097
adversarial,0.69314635
adversarial,0.6930966
adversarial,0.6931002
adversarial,0.6930797
adversarial,0.69311386
adversarial,0.6931315
adversarial,0.6930224
adversarial,0.6543499
adversarial,0.693115
adversarial,0.6931472
adversarial,0.6931137
adversarial,0.69313157
adversarial,0.6931187
adversarial,0.6664655
adversarial,0.6931389
adversarial,0.693118
adversarial,0.693118
adversarial,0.69309497
adversarial,0.69311035
adversarial,0.6930884
adversarial,0.6931321
adversarial,0.6304005
adversarial,0.6931466
adversarial,0.69309974
adversarial,0.6931201
adversarial,0.6931258
adversarial,0.5434844
adversarial,0.6930363
adversarial,0.6930921
adversarial,0.693107
adversarial,0.693105
adversarial,0.54547834
adversarial,0.6931449
adversarial,0.693117
adversarial,0.690943
adversarial,0.6931414
adversarial,0.6931459
adversarial,0.69312674
adversarial,0.6846832
adversarial,0.68095213
adversarial,0.6931027
adversarial,0.6931014
adversarial,0.6931451
adversarial,0.6931096
adversarial,0.69314694
adversarial,0.69310737
adversarial,0.69312936
adversarial,0.6930852
adversarial,0.69314194
adversarial,0.6931001
adversarial,0.6930901
adversarial,0.6931436
adversarial,0.6931177
adversarial,0.69310665
adversarial,0.6828022
adversarial,0.58562285
adversarial,0.6931157
adversarial,0.693117
adversarial,0.6931199
adversarial,0.6931236
adversarial,0.6930882
adversarial,0.69313157
adversarial,0.69313186
adversarial,0.6923586
adversarial,0.69311583
adversarial,0.6931242
adversarial,0.693116
adversarial,0.6930986
adversarial,0.69307864
adversarial,0.6931337
adversarial,0.693099
adversarial,0.693118
adversarial,0.68184435
adversarial,0.69314563
adversarial,0.6931168
adversarial,0.6930839
adversarial,0.69313884
adversarial,0.6930119
adversarial,0.6871115
adversarial,0.69313824
adversarial,0.6931368
adversarial,0.693118
adversarial,0.63681674
adversarial,0.6931345
adversarial,0.6856842
adversarial,0.6931169
adversarial,0.69314617
adversarial,0.69313574
adversarial,0.6930734
adversarial,0.6931467
adversarial,0.6931443
adversarial,0.6931462
adversarial,0.69311106
adversarial,0.69308436
adversarial,0.6807942
adversarial,0.69314563
adversarial,0.6931081
adversarial,0.6931304
adversarial,0.6931134
adversarial,0.69308436
adversarial,0.6930982
adversarial,0.69306886
adversarial,0.6930793
adversarial,0.69311637
adversarial,0.6931438
adversarial,0.69309056
adversarial,0.69310033
adversarial,0.6931035
adversarial,0.6931062
adversarial,0.6931033
adversarial,0.6930512
adversarial,0.6931373
adversarial,0.69307745
adversarial,0.6931418
adversarial,0.6931044
adversarial,0.6930909
adversarial,0.6931382
adversarial,0.69313455
adversarial,0.6930777
adversarial,0.69309497
adversarial,0.6931426
adversarial,0.69313514
adversarial,0.69312596
adversarial,0.69250005
adversarial,0.6931453
adversarial,0.67607784
adversarial,0.6660105
adversarial,0.69311786
adversarial,0.6931455
adversarial,0.6931466
adversarial,0.6931014
adversarial,0.693118
adversarial,0.69311845
adversarial,0.69313586
adversarial,0.69314563
adversarial,0.6931472
adversarial,0.69313467
adversarial,0.6931213
adversarial,0.69313204
adversarial,0.63505435
adversarial,0.6930752
adversarial,0.6931379
adversarial,0.6931174
adversarial,0.69311994
adversarial,0.67591465
adversarial,0.69309855
adversarial,0.6600608
adversarial,0.69305396
adversarial,0.6847621
adversarial,0.6930579
adversarial,0.69219124
adversarial,0.69036144
adversarial,0.6931398
adversarial,0.6930323
adversarial,0.6930535
adversarial,0.6931057
adversarial,0.6931429
adversarial,0.6931396
adversarial,0.69313437
adversarial,0.69313776
adversarial,0.6931374
adversarial,0.69311965
adversarial,0.6931415
adversarial,0.6931472
adversarial,0.67111665
adversarial,0.6209934
adversarial,0.693058
adversarial,0.6931263
adversarial,0.6890364
adversarial,0.69306886
adversarial,0.6931386
adversarial,0.69310004
adversarial,0.6931176
adversarial,0.6931398
adversarial,0.69314027
adversarial,0.67909324
adversarial,0.6931453
adversarial,0.693118
adversarial,0.6931304
adversarial,0.693147
adversarial,0.6931014
adversarial,0.69311404
adversarial,0.6438087
adversarial,0.6930386
adversarial,0.66492677
adversarial,0.69311774
adversarial,0.693061
adversarial,0.6930796
adversarial,0.6931402
adversarial,0.6931447
adversarial,0.6931424
adversarial,0.69314086
adversarial,0.69310254
adversarial,0.69314694
adversarial,0.6931454
adversarial,0.69309694
adversarial,0.6519189
adversarial,0.6931262
adversarial,0.69308686
adversarial,0.6931102
adversarial,0.6148188
adversarial,0.6931009
adversarial,0.6842147
adversarial,0.6931174
adversarial,0.6880629
adversarial,0.6931418
adversarial,0.693122
adversarial,0.6931367
adversarial,0.6931361
adversarial,0.69313586
adversarial,0.6930987
adversarial,0.6930934
adversarial,0.6931445
adversarial,0.69304705
adversarial,0.6931173
adversarial,0.6930664
adversarial,0.6931441
adversarial,0.6930344
adversarial,0.6887434
adversarial,0.68160105
adversarial,0.6931198
adversarial,0.6930542
adversarial,0.69313216
adversarial,0.69314677
adversarial,0.6931471
adversarial,0.6931418
adversarial,0.69314504
adversarial,0.6930592
adversarial,0.69311285
adversarial,0.69311476
adversarial,0.69312
adversarial,0.693094
adversarial,0.6931008
adversarial,0.69312835
adversarial,0.69314015
adversarial,0.6931471
adversarial,0.69314694
adversarial,0.69311965
adversarial,0.6931195
adversarial,0.69313824
adversarial,0.6931459
adversarial,0.6931399
adversarial,0.69313836
adversarial,0.69308305
adversarial,0.6931468
adversarial,0.693099
adversarial,0.6931174
adversarial,0.693074
adversarial,0.6931318
adversarial,0.69311774
adversarial,0.6931462
adversarial,0.6931262
adversarial,0.68464494
adversarial,0.6931468
adversarial,0.6930917
adversarial,0.6931451
adversarial,0.693077
adversarial,0.6931397
adversarial,0.69304085
adversarial,0.6931254
adversarial,0.69311535
adversarial,0.6798066
adversarial,0.64250404
adversarial,0.69311786
adversarial,0.69313735
adversarial,0.6930841
adversarial,0.6931411
adversarial,0.6930711
adversarial,0.6931429
adversarial,0.6931002
adversarial,0.693147
adversarial,0.6931176
adversarial,0.6931179
adversarial,0.6931412
adversarial,0.6931131
adversarial,0.69314194
adversarial,0.69310325
adversarial,0.69314444
adversarial,0.69278336
adversarial,0.69313717
adversarial,0.6931338
adversarial,0.69314533
adversarial,0.6931199
adversarial,0.6931472
adversarial,0.6781453
adversarial,0.693101
adversarial,0.69309336
adversarial,0.6931449
adversarial,0.69314134
adversarial,0.69310653
adversarial,0.6931169
adversarial,0.69310653
adversarial,0.69149566
adversarial,0.6931274
adversarial,0.69311047
adversarial,0.693144
adversarial,0.6931466
adversarial,0.69307816
adversarial,0.6931149
adversarial,0.6931148
adversarial,0.6931167
adversarial,0.6931302
adversarial,0.6930934
adversarial,0.693117
adversarial,0.6930798
adversarial,0.6931472
adversarial,0.6930529
adversarial,0.69313353
adversarial,0.6931452
adversarial,0.6931381
adversarial,0.6931416
adversarial,0.6931183
adversarial,0.69314027
adversarial,0.6930659
adversarial,0.6731396
adversarial,0.693118
adversarial,0.69263655
adversarial,0.69312453
adversarial,0.693115
adversarial,0.6931304
adversarial,0.69313264
adversarial,0.6930747
adversarial,0.69309306
adversarial,0.6879196
adversarial,0.69311315
adversarial,0.69312775
adversarial,0.6931472
adversarial,0.6931233
adversarial,0.69313276
adversarial,0.67766494
adversarial,0.69310176
adversarial,0.6931387
adversarial,0.6930841
adversarial,0.6931465
adversarial,0.69314647
adversarial,0.6931178
adversarial,0.69310844
adversarial,0.69314694
adversarial,0.6931181
adversarial,0.693146
adversarial,0.6931383
adversarial,0.69307876
adversarial,0.6931466
adversarial,0.6931256
adversarial,0.6931404
adversarial,0.6930759
adversarial,0.6930444
adversarial,0.6931242
adversarial,0.69309294
adversarial,0.6930924
adversarial,0.6931312
adversarial,0.6931445
adversarial,0.68391
adversarial,0.6881731
adversarial,0.6931416
adversarial,0.6931324
adversarial,0.6853218
adversarial,0.69313604
adversarial,0.69306207
adversarial,0.69310176
adversarial,0.6931111
adversarial,0.6930821
adversarial,0.6931313
adversarial,0.6704124
adversarial,0.6931401
adversarial,0.69313455
adversarial,0.693118
adversarial,0.69309
adversarial,0.6246146
adversarial,0.693118
adversarial,0.6931176
adversarial,0.6931075
adversarial,0.6930983
adversarial,0.6931455
adversarial,0.69309896
adversarial,0.693118
adversarial,0.693146
adversarial,0.693032
adversarial,0.69311804
adversarial,0.6930927
adversarial,0.6930753
adversarial,0.6931115
adversarial,0.6680021
adversarial,0.69314003
adversarial,0.69311476
adversarial,0.69305575
adversarial,0.6931168
adversarial,0.69310594
adversarial,0.69311756
adversarial,0.6931394
adversarial,0.6930765
adversarial,0.6931467
adversarial,0.6931355
adversarial,0.69313616
adversarial,0.6931202
adversarial,0.6637958
adversarial,0.6931468
adversarial,0.6931162
adversarial,0.6931182
adversarial,0.69311213
adversarial,0.69306886
adversarial,0.6931437
adversarial,0.6931311
adversarial,0.69312024
adversarial,0.6931292
adversarial,0.69310224
adversarial,0.5360332
adversarial,0.6931448
adversarial,0.69310224
adversarial,0.69314396
adversarial,0.69313216
adversarial,0.6931167
adversarial,0.69309986
adversarial,0.6931046
adversarial,0.69313204
adversarial,0.6931226
adversarial,0.6931423
adversarial,0.6931248
adversarial,0.69313943
adversarial,0.6930833
adversarial,0.69309807
adversarial,0.6931342
adversarial,0.6931243
adversarial,0.69312716
adversarial,0.69311786
adversarial,0.69311273
adversarial,0.69305825
adversarial,0.69311523
adversarial,0.6850361
adversarial,0.69311506
adversarial,0.68067324
adversarial,0.6930926
adversarial,0.6931041
adversarial,0.69309175
adversarial,0.69309616
adversarial,0.6931131
adversarial,0.6931329
adversarial,0.6930852
adversarial,0.6931176
adversarial,0.693117
adversarial,0.69309694
adversarial,0.6930952
adversarial,0.6931156
adversarial,0.69310534
adversarial,0.6931008
adversarial,0.693145
adversarial,0.6931418
adversarial,0.69314533
adversarial,0.69310856
adversarial,0.6931213
adversarial,0.6931455
adversarial,0.6930865
adversarial,0.6931405
adversarial,0.69313985
adversarial,0.69309443
adversarial,0.69313836
adversarial,0.693118
adversarial,0.69308984
adversarial,0.69310623
adversarial,0.69314146
adversarial,0.6931188
adversarial,0.693118
adversarial,0.6931399
adversarial,0.69312966
adversarial,0.68949074
adversarial,0.69307166
adversarial,0.69313115
adversarial,0.69314003
adversarial,0.6931378
adversarial,0.6930512
adversarial,0.6930943
adversarial,0.6931462
adversarial,0.6931436
adversarial,0.6930912
adversarial,0.6930964
adversarial,0.6930905
adversarial,0.69311583
adversarial,0.6931015
adversarial,0.69314617
adversarial,0.69313914
adversarial,0.6931449
adversarial,0.69308263
adversarial,0.69311297
adversarial,0.6931317
adversarial,0.6931335
adversarial,0.69311875
adversarial,0.69305503
adversarial,0.6931453
adversarial,0.69311804
adversarial,0.6930717
adversarial,0.6931039
adversarial,0.69311595
adversarial,0.6931471
adversarial,0.69314116
adversarial,0.6931354
adversarial,0.6840844
adversarial,0.67195356
adversarial,0.6931405
adversarial,0.6369095
adversarial,0.69314396
adversarial,0.693147
adversarial,0.693102
adversarial,0.6931462
adversarial,0.69309175
adversarial,0.693143
adversarial,0.6931176
adversarial,0.6931323
adversarial,0.6931232
adversarial,0.69314015
adversarial,0.693115
adversarial,0.6931037
adversarial,0.69314086
adversarial,0.67562544
adversarial,0.6930918
adversarial,0.69314224
adversarial,0.69303906
adversarial,0.6931174
adversarial,0.69314075
adversarial,0.69314146
adversarial,0.6255636
adversarial,0.60870254
adversarial,0.66565496
adversarial,0.6930201
adversarial,0.69314307
adversarial,0.69311315
adversarial,0.69313776
adversarial,0.693135
adversarial,0.69311726
adversarial,0.6931465
adversarial,0.69312096
adversarial,0.6931156
adversarial,0.69305086
adversarial,0.69312525
adversarial,0.6931159
adversarial,0.69309443
adversarial,0.693118
adversarial,0.69311804
adversarial,0.69309366
adversarial,0.6930853
adversarial,0.693109
adversarial,0.693118
adversarial,0.69310784
adversarial,0.6931395
adversarial,0.69305134
adversarial,0.69311935
adversarial,0.69313884
adversarial,0.69311804
adversarial,0.693094
adversarial,0.6930876
adversarial,0.6930567
adversarial,0.6930851
adversarial,0.6930876
adversarial,0.69310004
adversarial,0.69309425
adversarial,0.69307804
adversarial,0.6931015
adversarial,0.6931237
adversarial,0.6931462
adversarial,0.6930685
adversarial,0.69307137
adversarial,0.69310915
adversarial,0.69313884
adversarial,0.693089
adversarial,0.69309103
adversarial,0.6931458
adversarial,0.69311
adversarial,0.69314635
adversarial,0.6930665
adversarial,0.69309235
adversarial,0.69311726
adversarial,0.69312567
adversarial,0.69311637
adversarial,0.693118
adversarial,0.69306105
adversarial,0.693118
adversarial,0.69314146
adversarial,0.69311637
adversarial,0.69306403
adversarial,0.6930866
adversarial,0.69307804
adversarial,0.6931068
adversarial,0.6931394
adversarial,0.6930678
adversarial,0.69312716
adversarial,0.693108
adversarial,0.6930657
adversarial,0.6931314
adversarial,0.6931164
adversarial,0.69313323
adversarial,0.69311386
adversarial,0.69314694
adversarial,0.6931455
adversarial,0.69306517
adversarial,0.69306844
adversarial,0.6931305
adversarial,0.69309807
adversarial,0.69312596
adversarial,0.6931447
adversarial,0.69311976
adversarial,0.69311595
adversarial,0.6931416
adversarial,0.6931367
adversarial,0.69309413
adversarial,0.6931155
adversarial,0.6931406
adversarial,0.69314164
adversarial,0.6930989
adversarial,0.6930773
adversarial,0.6931202
adversarial,0.6055387
adversarial,0.6931448
adversarial,0.6930779
adversarial,0.6931356
adversarial,0.67352504
adversarial,0.6931014
adversarial,0.6931134
adversarial,0.69314635
adversarial,0.69309807
adversarial,0.6931228
adversarial,0.69314325
adversarial,0.69306517
adversarial,0.6931237
adversarial,0.6931181
adversarial,0.6931158
adversarial,0.6930865
adversarial,0.6930684
adversarial,0.69311655
adversarial,0.6931472
adversarial,0.61187875
adversarial,0.6931178
adversarial,0.6931426
adversarial,0.693143
adversarial,0.69314027
adversarial,0.6931281
adversarial,0.693086
adversarial,0.69311553
adversarial,0.6931335
adversarial,0.6931008
adversarial,0.6931234
adversarial,0.68968964
adversarial,0.6931449
adversarial,0.6931393
adversarial,0.69313407
adversarial,0.693099
adversarial,0.6931422
adversarial,0.6931468
adversarial,0.6930463
adversarial,0.67122805
adversarial,0.69012237
adversarial,0.6931438
adversarial,0.69314194
adversarial,0.6931423
adversarial,0.6931251
adversarial,0.6930433
adversarial,0.6901097
adversarial,0.6930648
adversarial,0.6931325
adversarial,0.69314206
adversarial,0.6930667
adversarial,0.6931209
adversarial,0.6931212
adversarial,0.6931087
adversarial,0.69309616
adversarial,0.6931162
adversarial,0.6931471
adversarial,0.6931468
adversarial,0.69304895
adversarial,0.61179626
adversarial,0.69309735
adversarial,0.6931445
adversarial,0.6930858
adversarial,0.64840996
adversarial,0.69309896
adversarial,0.6931436
adversarial,0.69310933
adversarial,0.69306403
adversarial,0.69303656
adversarial,0.6383513
adversarial,0.69313073
adversarial,0.6930771
adversarial,0.693118
adversarial,0.69308436
adversarial,0.69311106
adversarial,0.6930814
adversarial,0.6931398
adversarial,0.69285357
adversarial,0.693141
adversarial,0.69313264
adversarial,0.6930785
adversarial,0.69314635
adversarial,0.6930625
adversarial,0.6931175
adversarial,0.6487205
adversarial,0.6931456
adversarial,0.6931361
adversarial,0.6931384
adversarial,0.69312847
adversarial,0.693048
adversarial,0.693147
adversarial,0.6931455
adversarial,0.6930894
adversarial,0.6576501
adversarial,0.6931077
adversarial,0.6931238
adversarial,0.68392897
adversarial,0.6931163
adversarial,0.6930963
adversarial,0.6931461
adversarial,0.68968964
adversarial,0.69313
adversarial,0.69306993
adversarial,0.6931347
adversarial,0.64250404
adversarial,0.6931471
adversarial,0.6931454
adversarial,0.6930655
adversarial,0.69314593
adversarial,0.69308627
adversarial,0.69313264
adversarial,0.6712382
adversarial,0.69311553
adversarial,0.6931294
adversarial,0.693038
adversarial,0.6931417
adversarial,0.6798248
adversarial,0.69314706
adversarial,0.69308364
adversarial,0.693136
adversarial,0.68956673
adversarial,0.69311035
adversarial,0.69309306
adversarial,0.6834885
adversarial,0.69309485
adversarial,0.6931255
adversarial,0.69312
adversarial,0.6931126
adversarial,0.6931387
adversarial,0.6931163
adversarial,0.6930952
adversarial,0.69314146
adversarial,0.6931317
adversarial,0.6521909
adversarial,0.6931151
adversarial,0.6931361
adversarial,0.69306564
adversarial,0.6931392
adversarial,0.6931358
adversarial,0.6931192
adversarial,0.69314075
adversarial,0.6931205
adversarial,0.69306815
adversarial,0.6930936
adversarial,0.69310117
adversarial,0.6930913
adversarial,0.69314593
adversarial,0.6931193
adversarial,0.69314694
adversarial,0.6930801
adversarial,0.6930976
adversarial,0.6930587
adversarial,0.69308555
adversarial,0.6485902
adversarial,0.6930999
adversarial,0.69307816
adversarial,0.6930732
adversarial,0.69314253
adversarial,0.6930963
adversarial,0.69313604
adversarial,0.69311804
adversarial,0.69313604
adversarial,0.69312596
adversarial,0.69313085
adversarial,0.69306064
adversarial,0.69312286
adversarial,0.69314206
adversarial,0.6931462
adversarial,0.693118
adversarial,0.6930894
adversarial,0.69311583
non-adversarial,0.007250002
non-adversarial,0.47735655
non-adversarial,0.0041699866
non-adversarial,0.30379856
non-adversarial,0.685235
non-adversarial,0.12969679
non-adversarial,0.48753506
non-adversarial,0.6502887
non-adversarial,0.6921373
non-adversarial,0.21054259
non-adversarial,0.29720193
non-adversarial,0.5790182
non-adversarial,0.0041699866
non-adversarial,0.009996766
non-adversarial,0.3396309
non-adversarial,0.29237494
non-adversarial,0.66929954
non-adversarial,0.52002394
non-adversarial,0.101002224
non-adversarial,0.5427656
non-adversarial,0.68169814
non-adversarial,0.6897613
non-adversarial,0.46719712
non-adversarial,0.0008936414
non-adversarial,0.061041083
non-adversarial,0.0029285832
non-adversarial,0.22180094
non-adversarial,0.62054926
non-adversarial,0.33789596
non-adversarial,0.6668471
non-adversarial,0.67522496
non-adversarial,0.6693116
non-adversarial,0.6752101
non-adversarial,0.00062678376
non-adversarial,0.56942487
non-adversarial,0.45078927
non-adversarial,0.15767688
non-adversarial,0.25609094
non-adversarial,0.009731549
non-adversarial,0.6858919
non-adversarial,0.13397913
non-adversarial,0.03617739
non-adversarial,0.6913538
non-adversarial,0.69288456
non-adversarial,0.22470932
non-adversarial,0.011136338
non-adversarial,0.30261075
non-adversarial,0.4858758
non-adversarial,0.68005526
non-adversarial,0.20164125
non-adversarial,0.43567944
non-adversarial,6.79354e-06
non-adversarial,0.24204656
non-adversarial,0.56008554
non-adversarial,0.43833363
non-adversarial,0.07408776
non-adversarial,0.60762155
non-adversarial,0.6587026
non-adversarial,0.54605037
non-adversarial,0.31861305
non-adversarial,0.6888365
non-adversarial,0.6263157
non-adversarial,0.68773377
non-adversarial,0.65032697
non-adversarial,0.28514022
non-adversarial,0.64612865
non-adversarial,0.30151457
non-adversarial,0.0029921776
non-adversarial,0.00026533147
non-adversarial,0.62391585
non-adversarial,0.33991385
non-adversarial,0.30776107
non-adversarial,0.6873418
non-adversarial,0.68901616
non-adversarial,0.6622665
non-adversarial,0.42208427
non-adversarial,0.00022187391
non-adversarial,0.3275237
non-adversarial,0.23083153
non-adversarial,0.009962324
non-adversarial,4.2973246e-05
non-adversarial,0.2647279
non-adversarial,0.31735745
non-adversarial,0.33679527
non-adversarial,0.00020741152
non-adversarial,0.676067
non-adversarial,0.16470549
non-adversarial,0.53929865
non-adversarial,0.24224839
non-adversarial,0.41928914
non-adversarial,0.3327625
non-adversarial,0.2856685
non-adversarial,0.34520924
non-adversarial,0.31225935
non-adversarial,0.23362643
non-adversarial,0.4341805
non-adversarial,0.27847505
non-adversarial,2.3785401e-10
non-adversarial,0.61171305
non-adversarial,0.009099796
non-adversarial,0.3376338
non-adversarial,0.28284255
non-adversarial,0.34126988
non-adversarial,0.14735791
non-adversarial,0.22863886
non-adversarial,0.404191
non-adversarial,0.46702635
non-adversarial,0.49917752
non-adversarial,0.6185001
non-adversarial,0.36005905
non-adversarial,0.6052087
non-adversarial,1.4643223e-05
non-adversarial,0.60635686
non-adversarial,0.64141774
non-adversarial,0.28685075
non-adversarial,0.6198367
non-adversarial,0.6834873
non-adversarial,0.33766526
non-adversarial,0.28944525
non-adversarial,0.67603016
non-adversarial,0.58239853
non-adversarial,0.34622288
non-adversarial,0.6198056
non-adversarial,0.041742206
non-adversarial,0.0041699866
non-adversarial,0.49510962
non-adversarial,0.12969679
non-adversarial,0.01941888
non-adversarial,0.5299952
non-adversarial,0.69296575
non-adversarial,0.25580662
non-adversarial,0.619634
non-adversarial,0.41583043
non-adversarial,0.064012416
non-adversarial,0.45411044
non-adversarial,0.5015247
non-adversarial,7.713403e-16
non-adversarial,0.67708075
non-adversarial,0.21814053
non-adversarial,0.50968146
non-adversarial,0.00094501575
non-adversarial,0.016616168
non-adversarial,0.0069024605
non-adversarial,0.47206545
non-adversarial,0.42774755
non-adversarial,0.025115717
non-adversarial,0.118035614
non-adversarial,0.6052359
non-adversarial,0.44199914
non-adversarial,0.47022283
non-adversarial,0.12969679
non-adversarial,0.33883747
non-adversarial,0.6329613
non-adversarial,0.0005336823
non-adversarial,6.010319e-07
non-adversarial,0.40196687
non-adversarial,0.25977522
non-adversarial,0.6419873
non-adversarial,0.36465
non-adversarial,2.8340826e-06
non-adversarial,0.021508165
non-adversarial,0.31705946
non-adversarial,0.35637224
non-adversarial,0.2632548
non-adversarial,0.12969679
non-adversarial,0.39955103
non-adversarial,0.19022015
non-adversarial,0.13739254
non-adversarial,0.6906216
non-adversarial,0.31481954
non-adversarial,0.0042149685
non-adversarial,0.67301285
non-adversarial,0.6708641
non-adversarial,0.34700483
non-adversarial,0.5637399
non-adversarial,0.16879937
non-adversarial,0.0083961915
non-adversarial,0.34826988
non-adversarial,0.22657572
non-adversarial,0.06392497
non-adversarial,0.62752867
non-adversarial,0.13258654
non-adversarial,0.6879388
non-adversarial,0.51012933
non-adversarial,0.6905924
non-adversarial,0.51193583
non-adversarial,0.6741306
non-adversarial,0.14867784
non-adversarial,0.47544032
non-adversarial,0.21584257
non-adversarial,0.31581968
non-adversarial,0.15030773
non-adversarial,0.27747092
non-adversarial,0.28560653
non-adversarial,7.459999e-05
non-adversarial,0.22527157
non-adversarial,0.007935087
non-adversarial,0.38708016
non-adversarial,0.55123335
non-adversarial,0.2700271
non-adversarial,0.66781676
non-adversarial,0.38722956
non-adversarial,0.50605035
non-adversarial,0.00056235807
non-adversarial,0.6813797
non-adversarial,0.0042716395
non-adversarial,0.6929969
non-adversarial,0.253531
non-adversarial,0.5362577
non-adversarial,0.6546987
non-adversarial,0.0029051697
non-adversarial,0.5754504
non-adversarial,0.086580634
non-adversarial,0.2745228
non-adversarial,0.22694004
non-adversarial,0.6743193
non-adversarial,0.6924382
non-adversarial,0.62689555
non-adversarial,0.00023587352
non-adversarial,0.0041678734
non-adversarial,0.66756
non-adversarial,0.6878971
non-adversarial,0.12969679
non-adversarial,0.6511925
non-adversarial,0.00087895367
non-adversarial,0.039551497
non-adversarial,0.32210475
non-adversarial,0.05535632
non-adversarial,0.07015241
non-adversarial,0.28926915
non-adversarial,0.27151886
non-adversarial,0.31897
non-adversarial,0.4504245
