intensity,features_shifted,is_correct,entropy
0.5,57,True,0.63080233
0.5,57,True,0.588236
0.5,57,True,0.06721946
0.5,57,True,0.014777522
0.5,57,False,0.6750326
0.5,57,True,0.1644012
0.5,57,True,0.53043014
0.5,57,True,0.016804438
0.5,57,True,0.63537455
0.5,57,True,0.3312681
0.5,57,True,0.61492085
0.5,57,True,0.11679295
0.5,57,True,0.21500316
0.5,57,True,0.1576322
0.5,57,True,0.28317362
0.5,57,True,0.026326422
0.5,57,True,0.30285612
0.5,57,True,0.20405957
0.5,57,True,0.34949028
0.5,57,True,0.0058906227
0.5,57,True,0.3245254
0.5,57,False,0.6929828
0.5,57,True,0.49420118
0.5,57,True,0.20345283
0.5,57,True,0.000828217
0.5,57,True,0.09019091
0.5,57,True,0.24116004
0.5,57,True,9.272657e-05
0.5,57,False,0.32077035
0.5,57,True,0.46839565
0.5,57,True,0.2540731
0.5,57,True,0.01887701
0.5,57,True,0.047145735
0.5,57,True,0.3184982
0.5,57,True,0.60600746
0.5,57,True,0.69108725
0.5,57,True,0.107561976
0.5,57,True,0.4527029
0.5,57,True,0.64580536
0.5,57,True,4.7943795e-05
0.5,57,True,0.33186817
0.5,57,True,0.27023035
0.5,57,True,0.18055776
0.5,57,True,1.6710705e-05
0.5,57,True,0.30953246
0.5,57,True,0.1764031
0.5,57,True,1.6318893e-06
0.5,57,True,0.07600483
0.5,57,True,0.37290254
0.5,57,True,0.28831664
0.5,57,True,6.837019e-05
0.5,57,True,0.63272554
0.5,57,True,0.17367707
0.5,57,True,0.18795998
0.5,57,True,0.35176218
0.5,57,True,0.3338164
0.5,57,True,0.5185381
0.5,57,True,0.10467216
0.5,57,True,0.2522969
0.5,57,True,0.009036143
0.5,57,True,0.3302186
0.5,57,True,0.17614043
0.5,57,True,0.09847976
0.5,57,True,0.23148249
0.5,57,True,0.13349111
0.5,57,True,0.47619388
0.5,57,True,0.45224768
0.5,57,True,0.16813636
0.5,57,True,0.0017843475
0.5,57,True,0.00056981173
0.5,57,True,0.68500817
0.5,57,True,0.235098
0.5,57,True,0.20225257
0.5,57,True,0.089321084
1.0,5,True,8.532218e-05
1.0,5,True,0.44677377
1.0,5,True,0.68319213
1.0,5,True,0.014349168
1.0,5,True,0.23965564
1.0,5,True,0.37107283
1.0,5,True,0.07656279
1.0,5,True,0.40506852
1.0,5,True,0.6930989
1.0,5,True,0.2776438
1.0,5,True,0.080364905
1.0,5,True,0.6138445
1.0,5,True,0.68284047
1.0,5,True,0.09315668
1.0,5,True,0.29143435
1.0,5,True,0.047295168
1.0,5,True,0.30610693
1.0,5,True,0.623489
1.0,5,True,0.047295168
1.0,5,True,0.34443069
1.0,5,True,0.32395208
1.0,5,False,0.69241625
1.0,5,True,0.17635898
1.0,5,True,0.4529395
1.0,5,True,0.51742935
1.0,5,True,0.48084843
1.0,5,True,0.4899628
1.0,5,True,0.5239103
1.0,5,True,0.26358482
1.0,5,False,0.6566117
1.0,5,True,0.35488605
1.0,5,True,0.5790396
1.0,5,True,0.64012325
1.0,5,True,0.37109601
1.0,5,True,0.0012144271
1.0,5,True,0.066113286
1.0,5,True,0.36152676
1.0,5,True,0.2525189
1.0,5,True,0.0045282287
1.0,5,True,0.07892502
1.0,5,True,0.4781009
1.0,5,True,0.5288057
1.0,5,True,0.3065146
1.0,5,True,0.66772425
1.0,5,True,0.3176265
1.0,5,True,0.0012144271
1.0,5,True,0.3193533
1.0,5,True,0.41551584
1.0,5,True,0.6910706
1.0,5,True,0.31452084
1.0,5,True,0.07709893
1.0,5,True,0.001682522
1.0,5,True,0.0007376324
1.0,5,True,0.17532796
1.0,5,True,0.0060807234
1.0,5,True,0.15721574
1.0,5,True,0.5306703
1.0,5,True,0.0035378188
1.0,5,True,0.23698147
1.0,5,False,0.67504287
1.0,5,True,0.3583591
1.0,5,False,0.65784764
1.0,5,False,0.57505876
1.0,5,True,0.6359507
1.0,5,True,0.27849066
1.0,5,True,0.10684794
1.0,5,False,0.5483006
1.0,5,False,0.62532604
1.0,5,True,0.4280929
1.0,5,True,0.0959916
1.0,5,True,0.2805933
1.0,5,True,0.28895238
1.0,5,True,0.59125423
1.0,5,True,0.61760014
1.0,5,True,0.33462578
1.0,5,True,0.3201023
1.0,5,True,0.0031231025
1.0,5,True,0.6119422
1.0,5,True,0.23173143
1.0,5,True,3.287738e-06
1.0,5,True,0.03566305
1.0,5,True,0.26134944
1.0,5,True,0.50544935
1.0,5,True,0.0002932239
1.0,5,True,0.21950303
1.0,5,True,0.30290687
1.0,5,True,0.1583517
1.0,5,True,0.35119832
1.0,5,True,0.00034201276
1.0,5,True,0.07025546
1.0,5,True,0.49851495
1.0,5,True,0.21371607
1.0,5,True,0.0012168307
1.0,5,True,0.032779664
1.0,5,True,0.6668239
1.0,5,True,0.43326485
1.0,5,True,0.64462125
1.0,5,False,0.6880254
1.0,5,True,0.2809208
1.0,5,True,0.21854177
1.0,5,False,0.6882583
1.0,5,True,0.4035765
1.0,5,True,0.35823983
1.0,5,True,0.6202557
1.0,5,True,0.04488323
1.0,5,True,0.34973696
1.0,5,False,0.35661542
1.0,5,True,0.00047465076
1.0,5,True,0.23088571
1.0,5,True,0.21846554
1.0,5,True,0.24641453
1.0,5,True,0.6424565
1.0,5,True,0.5019754
1.0,5,True,0.062374145
1.0,5,True,0.3403314
1.0,5,True,0.68030626
1.0,5,True,0.6927456
1.0,5,True,0.31083778
1.0,5,True,0.35129794
1.0,5,True,0.0692184
1.0,5,True,0.26138902
1.0,5,True,0.30984443
1.0,5,True,0.14106168
1.0,5,True,0.047295168
1.0,5,False,0.30503398
1.0,5,True,0.27650374
1.0,5,True,0.37616345
1.0,5,True,0.3382413
1.0,5,True,7.9171805e-05
1.0,5,True,0.38045
1.0,5,True,0.27189437
1.0,5,True,0.0002613666
1.0,5,True,0.68748474
1.0,5,True,0.36258584
1.0,5,True,0.0012144271
1.0,5,True,0.24120834
1.0,5,True,0.35240728
1.0,5,True,0.28311124
1.0,5,True,0.0012144271
1.0,5,False,0.69156384
1.0,5,True,0.4906314
1.0,5,True,0.32399446
1.0,5,True,0.5594826
1.0,5,True,0.092760466
1.0,5,True,0.03824751
1.0,5,True,4.9577984e-06
1.0,5,True,0.00023915572
1.0,5,True,0.3532519
1.0,5,True,0.22593552
1.0,5,True,0.6482085
1.0,5,True,0.6931093
1.0,5,True,0.000112529524
1.0,5,True,5.0095683e-16
1.0,5,False,0.69262683
1.0,5,True,0.000197987
1.0,5,True,0.31611413
1.0,5,True,0.041112088
1.0,5,True,0.26138902
1.0,5,True,0.4002682
1.0,5,False,0.6719901
1.0,5,True,0.40863967
1.0,5,True,0.05286622
1.0,5,True,0.3310673
1.0,5,True,0.2555586
1.0,5,True,0.30038866
1.0,5,True,0.5242003
1.0,5,True,0.4310686
1.0,5,True,0.031442277
1.0,5,True,0.56996614
1.0,5,True,0.3198965
1.0,5,True,0.5094647
1.0,5,True,0.08226311
1.0,5,True,0.69300205
1.0,5,True,0.25377178
1.0,5,True,0.68112767
1.0,5,True,0.33151686
1.0,5,True,0.37888592
1.0,5,True,0.26005715
1.0,5,True,0.18637611
1.0,5,True,0.47239217
1.0,5,True,0.37477127
1.0,5,True,0.3907082
1.0,5,True,0.411371
1.0,5,True,0.5402561
1.0,5,True,0.0012144271
1.0,5,False,0.51435965
1.0,5,True,0.00010423336
1.0,5,True,0.3158831
1.0,5,True,0.23715961
1.0,5,False,0.68715405
1.0,5,True,0.2646977
1.0,5,True,0.3563351
1.0,5,True,1.7363003e-05
1.0,5,True,0.64988387
1.0,5,True,0.3361194
1.0,5,False,0.6043796
1.0,5,True,0.66366756
1.0,5,True,0.66414356
1.0,5,True,0.36405092
1.0,5,True,0.005398179
1.0,5,True,0.34823036
1.0,5,True,0.42833564
1.0,5,True,0.2814336
1.0,5,True,0.25750697
1.0,5,True,0.25804552
1.0,5,True,0.30123454
1.0,5,True,0.06683515
1.0,5,True,0.29609856
1.0,5,True,3.4499386e-05
1.0,5,True,0.37916934
1.0,5,True,0.26732954
1.0,5,True,0.03921082
1.0,5,True,0.5958304
1.0,5,True,0.07919736
1.0,5,True,0.60253376
1.0,5,True,0.033560406
1.0,5,True,0.0005330454
1.0,5,True,0.032323018
1.0,5,True,0.22915587
1.0,5,True,0.5787851
1.0,5,True,0.34984803
1.0,5,True,0.29277414
1.0,5,True,0.56629044
1.0,5,True,0.5012473
1.0,5,True,0.67374015
1.0,5,False,0.68908644
1.0,5,True,0.049992613
1.0,5,True,0.015213161
1.0,5,True,0.3992676
1.0,5,True,0.2782507
1.0,5,True,0.00029243433
1.0,5,True,0.5383964
1.0,5,True,0.3549337
1.0,5,True,0.17396936
1.0,5,True,4.5980712e-05
1.0,5,True,0.30947712
1.0,5,True,0.50691545
1.0,5,True,0.47224826
1.0,5,True,0.2861274
1.0,5,True,0.40370262
1.0,5,True,0.57993644
1.0,5,True,0.49214935
1.0,5,False,0.64899665
1.0,5,True,0.67101943
1.0,5,True,0.25938535
1.0,5,True,0.2856749
1.0,5,True,0.3461299
1.0,5,True,0.3179927
1.0,5,True,0.09159073
1.0,5,True,0.68369716
1.0,5,True,0.4730813
1.0,5,True,0.2776609
1.0,5,True,0.32446116
1.0,5,False,0.6857814
1.0,5,True,0.19144878
1.0,5,True,0.3973174
1.0,5,True,0.2502689
1.0,5,True,0.23798317
1.0,5,True,0.03942105
1.0,5,True,0.24512401
1.0,5,True,0.1636787
1.0,5,False,0.30637264
1.0,5,True,0.6410712
1.0,5,True,0.30075037
1.0,5,True,0.41457886
1.0,5,True,0.056442842
1.0,5,True,0.05805528
1.0,5,True,0.003269645
1.0,5,True,0.691023
1.0,5,True,0.37258476
1.0,5,True,0.47264177
1.0,5,True,0.2059891
1.0,5,True,0.6647822
1.0,5,True,0.5255364
1.0,5,True,0.53135705
1.0,5,True,0.64475244
1.0,5,True,0.5726894
1.0,5,True,0.6328902
1.0,5,True,0.0003413897
1.0,5,True,0.25470993
1.0,5,True,0.1442091
1.0,5,True,0.18041696
1.0,5,True,0.4913005
1.0,5,True,0.010517858
1.0,5,True,0.38295975
1.0,5,True,0.073412806
1.0,5,True,0.22309709
1.0,5,True,0.35085425
1.0,5,True,0.095289424
1.0,5,True,0.001287853
1.0,5,True,0.08858694
1.0,5,True,0.5879942
1.0,5,True,0.51826537
1.0,5,True,0.0035203514
1.0,5,True,0.67210984
1.0,5,True,0.44857836
1.0,5,False,0.6515989
1.0,5,True,0.14014487
1.0,5,True,0.39455885
1.0,5,True,0.026900837
1.0,5,False,0.67093736
1.0,5,False,0.5113412
1.0,5,True,0.01679783
1.0,5,False,0.34712437
1.0,5,True,0.30406785
1.0,5,True,0.64162433
1.0,5,True,0.6334052
1.0,5,True,0.53566664
1.0,5,True,0.5593755
1.0,5,True,0.30876157
1.0,5,False,0.40441066
1.0,5,True,0.34831962
1.0,5,True,0.598215
1.0,5,True,0.27862757
1.0,5,False,0.6918854
1.0,5,True,0.0061740745
1.0,5,True,0.30563718
1.0,5,True,0.23521832
1.0,5,True,0.5257024
1.0,5,True,0.6421593
1.0,5,True,0.014375418
1.0,5,True,0.5958304
1.0,5,True,1.0282035e-07
1.0,5,True,0.6704811
1.0,5,True,0.19790724
1.0,5,True,0.4617194
1.0,5,True,0.17256948
1.0,5,True,0.65534717
1.0,5,True,0.5307468
1.0,5,True,0.68022054
1.0,5,True,0.29535818
1.0,5,True,0.24534848
1.0,5,True,1.0505085e-07
1.0,5,True,0.352875
1.0,5,True,0.3155722
1.0,5,False,0.6863071
1.0,5,True,0.5958304
1.0,5,True,0.00080190995
1.0,5,True,0.030138992
1.0,5,True,0.0012144271
1.0,5,True,0.0012144271
1.0,5,True,0.3610527
1.0,5,True,0.328848
1.0,5,True,0.28835887
1.0,5,True,0.075061604
1.0,5,True,0.6314468
1.0,5,False,0.69145525
1.0,5,True,0.17957386
1.0,5,True,0.3907229
1.0,5,True,0.21168043
1.0,5,True,0.106809914
1.0,5,True,0.00012232382
1.0,5,True,0.6059112
1.0,5,True,0.5451789
1.0,5,True,0.28872338
1.0,5,True,0.17447385
1.0,5,True,0.63050324
1.0,5,True,0.28566217
1.0,5,True,0.35273597
1.0,5,False,0.68209004
1.0,5,True,0.3756716
1.0,5,True,0.2794552
1.0,5,True,0.69193614
1.0,5,True,0.3458303
1.0,5,True,0.152548
1.0,5,True,3.943648e-06
1.0,5,True,0.0012144271
1.0,5,True,0.19209817
1.0,5,True,0.64214814
1.0,5,True,0.5965802
1.0,5,True,0.6453909
1.0,5,True,0.27424437
1.0,5,True,0.2344284
1.0,5,True,0.30324858
1.0,5,True,0.33787912
1.0,5,True,0.18562366
1.0,5,True,0.6717684
1.0,5,True,0.4631852
1.0,5,True,0.60206604
1.0,5,True,0.39921477
1.0,5,True,0.32907987
1.0,5,True,0.31244704
1.0,5,True,0.08134669
1.0,5,True,0.3323056
1.0,5,True,0.3329773
1.0,5,True,0.68745935
1.0,5,True,0.5228375
1.0,5,True,0.36579654
1.0,5,True,0.29070276
1.0,5,True,0.59769243
1.0,5,True,0.00087717565
1.0,5,True,0.29627582
1.0,5,True,0.507545
1.0,5,True,0.22260833
1.0,5,True,0.27443707
1.0,5,True,0.33716652
1.0,5,True,0.19352965
1.0,5,True,0.380801
1.0,5,True,0.280264
1.0,5,True,0.00029947353
1.0,5,True,0.25953928
1.0,5,True,0.0012144271
1.0,5,True,0.33285207
1.0,5,False,0.29277164
1.0,5,True,0.6917369
1.0,5,True,0.319314
1.0,5,True,0.29098693
1.0,5,True,0.17073779
1.0,5,True,0.0012144271
1.0,5,True,0.5655886
1.0,5,True,0.4143005
1.0,5,True,0.55214804
1.0,5,False,0.33221155
1.0,5,True,0.5967109
1.0,5,True,0.24805877
1.0,5,True,0.66116357
1.0,5,True,0.0012144271
1.0,5,False,0.6545879
1.0,5,True,0.35711318
1.0,5,True,0.5105953
1.0,5,True,0.33147612
1.0,5,True,0.22011231
1.0,5,False,0.5394443
1.0,5,True,0.44399834
1.0,5,True,0.332687
1.0,5,True,0.2469927
1.0,5,True,0.6887113
1.0,5,True,0.48459095
1.0,5,True,0.6924038
1.0,5,True,0.5959456
1.0,5,True,0.2767979
1.0,5,True,0.22087073
1.0,5,True,0.34637624
1.0,5,True,0.58065933
1.0,5,True,0.21549602
1.0,5,True,0.6621016
1.0,5,True,0.2778312
1.0,5,True,0.34112555
1.0,5,True,0.6691704
1.0,5,True,0.2287609
1.0,5,True,8.183474e-05
1.0,5,True,0.22950906
1.0,5,True,0.58785063
1.0,5,True,0.016947705
1.0,5,True,0.5992794
1.0,5,True,2.3377434e-05
1.0,5,False,0.65930533
1.0,5,True,0.2723982
1.0,5,True,0.00025795927
1.0,5,True,0.37642473
1.0,5,True,0.008749343
1.0,5,True,0.30972505
1.0,5,True,0.5298648
1.0,5,True,0.47292835
1.0,5,True,0.4591174
1.0,5,True,0.30212227
1.0,5,True,0.36376905
1.0,5,True,0.30441153
1.0,5,True,0.04111264
1.0,5,True,0.062591024
1.0,5,True,0.68038785
1.0,10,True,0.5568063
1.0,10,True,0.30038056
1.0,10,True,0.34022444
1.0,10,True,0.4494956
1.0,10,True,0.27276313
1.0,10,True,0.33568504
1.0,10,True,0.00019558612
1.0,10,True,0.044612415
1.0,10,True,0.35570085
1.0,10,True,0.19336338
1.0,10,False,0.69061303
1.0,10,True,0.63531953
1.0,10,True,0.30264074
1.0,10,True,0.44431776
1.0,10,True,0.0017910484
1.0,10,False,0.65134454
1.0,10,False,0.2505389
1.0,10,True,0.44418323
1.0,10,True,0.27349108
1.0,10,True,0.23461556
1.0,10,False,0.62334514
1.0,10,True,0.4262522
1.0,10,True,0.5084769
1.0,10,True,0.0033635795
1.0,10,False,0.68206763
1.0,10,True,0.25662297
1.0,10,True,0.6136279
1.0,10,True,0.48886502
1.0,10,True,0.105968624
1.0,10,True,0.587544
1.0,10,True,0.5457587
1.0,10,True,0.24099067
1.0,10,True,0.5446353
1.0,10,True,0.008396438
1.0,10,True,0.38148758
1.0,10,True,0.47392136
1.0,10,True,0.24881014
1.0,10,True,0.19280319
1.0,10,False,0.5602933
1.0,10,True,0.048448198
1.0,10,True,0.33111122
1.0,10,True,0.36956188
1.0,10,True,0.10228515
1.0,10,True,0.13724245
1.0,10,True,0.2661161
1.0,10,True,0.38388324
1.0,10,True,0.26392874
1.0,10,True,0.61336434
1.0,10,True,0.40581667
1.0,10,True,0.36757237
1.0,10,True,0.31799006
1.0,10,True,0.6229024
1.0,10,True,0.44418323
1.0,10,True,0.6656951
1.0,10,True,0.30850235
1.0,10,True,0.23214784
1.0,10,True,0.38378885
1.0,10,True,0.016622543
1.0,10,True,0.4821607
1.0,10,True,0.33796483
1.0,10,True,0.2835327
1.0,10,True,0.06043073
1.0,10,True,0.2801923
1.0,10,False,0.48551053
1.0,10,True,0.52252614
1.0,10,True,0.00069365825
1.0,10,True,0.031207005
1.0,10,True,0.1243269
1.0,10,True,0.36646998
1.0,10,True,0.44056642
1.0,10,True,2.3259915e-06
1.0,10,True,0.5091314
1.0,10,True,0.00069365825
1.0,10,True,0.2509566
1.0,10,True,0.021180013
1.0,10,True,0.5104045
1.0,10,True,0.6034539
1.0,10,True,0.007911843
1.0,10,True,0.3535556
1.0,10,True,0.33510947
1.0,10,True,0.14103517
1.0,10,True,0.36327603
1.0,10,True,0.043887403
1.0,10,True,0.33278775
1.0,10,True,0.25550878
1.0,10,True,0.00069554016
1.0,10,True,0.03524661
1.0,10,True,0.22149535
1.0,10,True,0.33660686
1.0,10,False,0.35958356
1.0,10,True,0.471543
1.0,10,True,0.03936852
1.0,10,True,0.6858669
1.0,10,True,0.39049393
1.0,10,True,0.5899022
1.0,10,True,0.05232863
1.0,10,True,0.32341933
1.0,10,True,0.38579515
1.0,10,True,0.3120901
1.0,10,True,0.3290341
1.0,10,True,0.00044485214
1.0,10,True,0.29402694
1.0,10,True,0.32378012
1.0,10,True,0.664353
1.0,10,True,0.28541395
1.0,10,True,5.9173133e-05
1.0,10,True,0.22474238
1.0,10,True,0.30837438
1.0,10,True,0.33506653
1.0,10,True,0.025014259
1.0,10,True,1.8504561e-06
1.0,10,True,0.3129731
1.0,10,True,0.09302312
1.0,10,True,0.00069365825
1.0,10,True,0.28904712
1.0,10,True,0.021547807
1.0,10,True,0.25550878
1.0,10,True,0.570776
1.0,10,True,0.00069365825
1.0,10,True,0.19003329
1.0,10,True,4.6784375e-05
1.0,10,True,0.3031177
1.0,10,True,0.0018944627
1.0,10,True,0.02956042
1.0,10,True,0.32081985
1.0,10,True,0.44305584
1.0,10,True,0.18317199
1.0,10,True,0.24860595
1.0,10,True,0.00069365825
1.0,10,True,0.36221445
1.0,10,True,0.31946903
1.0,10,True,0.17474332
1.0,10,True,0.37274176
1.0,10,True,0.41437584
1.0,10,True,0.33882627
1.0,10,False,0.6431396
1.0,10,True,0.32820156
1.0,10,True,0.5246344
1.0,10,True,0.00014929581
1.0,10,True,0.00069365825
1.0,10,True,0.031207005
1.0,10,True,0.16842651
1.0,10,True,0.6341531
1.0,10,True,0.014843487
1.0,10,True,0.023705343
1.0,10,True,0.58154595
1.0,10,True,0.5443065
1.0,10,True,4.8672544e-05
1.0,10,True,0.27120385
1.0,10,True,0.42059278
1.0,10,True,0.002416349
1.0,10,True,5.982308e-08
1.0,10,True,0.022427626
1.0,10,True,0.19077735
1.0,10,True,0.3220957
1.0,10,True,0.5976371
1.0,10,True,0.6930209
1.0,10,True,0.12796156
1.0,10,True,0.32803124
1.0,10,True,0.68637466
1.0,10,True,0.100578755
1.0,10,True,0.11497342
1.0,10,True,0.36383873
1.0,10,True,0.6041614
1.0,10,True,0.38030085
1.0,10,True,0.3367306
1.0,10,False,0.6854576
1.0,10,True,0.34881762
1.0,10,True,0.55201966
1.0,10,True,0.4522905
1.0,10,True,0.5071322
1.0,10,True,0.30765435
1.0,10,True,0.2614542
1.0,10,False,0.36117673
1.0,10,True,0.04436718
1.0,10,True,0.69088656
1.0,10,True,0.63430417
1.0,10,True,0.23350848
1.0,10,True,0.44525236
1.0,10,True,0.050508976
1.0,10,True,0.6721018
1.0,10,True,0.29695398
1.0,10,True,0.34746474
1.0,10,True,0.6788406
1.0,10,True,0.037094314
1.0,10,True,0.21868244
1.0,10,False,0.6377287
1.0,10,False,0.5520009
1.0,10,True,0.5839443
1.0,10,True,0.61382735
1.0,10,True,0.12353689
1.0,10,True,0.27530348
1.0,10,True,0.28102008
1.0,10,True,0.31355795
1.0,10,True,0.5164331
1.0,10,True,0.33927172
1.0,10,True,0.23423168
1.0,10,True,0.39942348
1.0,10,True,0.20772263
1.0,10,True,0.43349358
1.0,10,True,0.2889911
1.0,10,True,0.00016083187
1.0,10,True,0.36377895
1.0,10,True,1.9667757e-05
1.0,10,True,0.18637574
1.0,10,True,0.29214808
1.0,10,True,0.118901394
1.0,10,True,0.3422923
1.0,10,True,0.08337281
1.0,10,True,0.45035455
1.0,10,True,0.24299039
1.0,10,True,0.0391572
1.0,10,True,0.64460695
1.0,10,False,0.23176554
1.0,10,True,0.29371855
1.0,10,True,0.018697575
1.0,10,True,0.00026880822
1.0,10,True,0.24346158
1.0,10,True,3.7211e-05
1.0,10,True,0.090417355
1.0,10,True,0.39402643
1.0,10,True,0.32072353
1.0,10,True,0.032070603
1.0,10,True,0.3349787
1.0,10,True,0.60115325
1.0,10,True,0.13091822
1.0,10,False,0.6909096
1.0,10,True,0.38484395
1.0,10,True,2.7652283e-16
1.0,10,True,0.22499996
1.0,10,True,0.5344018
1.0,10,True,0.23815954
1.0,10,True,0.43355784
1.0,10,True,0.018263316
1.0,10,True,0.32157263
1.0,10,True,1.3176562e-05
1.0,10,True,0.62166965
1.0,10,True,0.0814776
1.0,10,True,0.00069365825
1.0,10,True,0.5870864
1.0,10,True,0.6850747
1.0,10,True,0.49668512
1.0,10,True,0.18868256
1.0,10,True,0.5184295
1.0,10,True,0.61781806
1.0,10,True,0.0441286
1.0,10,True,0.5724766
1.0,10,True,0.23527786
1.0,10,False,0.61877084
1.0,10,True,0.2202239
1.0,10,True,0.5741015
1.0,10,True,0.14828862
1.0,10,True,0.62012327
1.0,10,True,0.5245561
1.0,10,True,0.21784575
1.0,10,True,0.00573632
1.0,10,True,0.37340572
1.0,10,True,0.56469375
1.0,10,True,0.4470179
1.0,10,True,0.41302884
1.0,10,True,0.63336205
1.0,10,True,0.00016952542
1.0,10,True,0.5767331
1.0,10,True,0.27837896
1.0,10,True,0.5702742
1.0,10,True,0.2619365
1.0,10,True,0.15478699
1.0,10,True,0.6731703
1.0,10,False,0.47300476
1.0,10,True,0.3308199
1.0,10,True,0.4142943
1.0,10,True,0.034175683
1.0,10,True,0.6058005
1.0,10,True,0.17091565
1.0,10,True,0.61766887
1.0,10,True,0.49895728
1.0,10,True,0.23590352
1.0,10,True,0.10938281
1.0,10,True,0.1562209
1.0,10,True,0.19198018
1.0,10,True,0.13191997
1.0,10,True,2.7526498e-06
1.0,10,True,0.38223892
1.0,10,True,0.6553921
1.0,10,True,0.6623584
1.0,10,True,0.096846536
1.0,10,True,0.6873621
1.0,10,True,0.053628683
1.0,10,True,0.016989462
1.0,10,True,0.24722898
1.0,10,True,0.00014723973
1.0,10,True,0.6790316
1.0,10,True,0.42549267
1.0,10,True,0.2551185
1.0,10,True,0.3201501
1.0,10,True,0.2716362
1.0,10,True,0.00019552266
1.0,10,True,0.66509974
1.0,10,True,0.36202458
1.0,10,False,0.2953121
1.0,10,True,0.37061656
1.0,10,True,0.35171303
1.0,10,True,0.00069365825
1.0,10,True,0.31522715
1.0,10,True,0.26689646
1.0,10,True,0.5058546
1.0,10,True,0.37282717
1.0,10,True,0.48893917
1.0,10,True,0.41143614
1.0,10,True,0.5833718
1.0,10,True,0.23824874
1.0,10,True,0.28687522
1.0,10,True,0.40002707
1.0,10,False,0.5359545
1.0,10,True,0.43200207
1.0,10,True,0.30179292
1.0,10,True,0.17099077
1.0,10,True,0.6930896
1.0,10,True,0.23017746
1.0,10,False,0.62702143
1.0,10,True,0.29189864
1.0,10,True,0.66929305
1.0,10,True,0.05443481
1.0,10,False,0.65277386
1.0,10,True,0.00013601177
1.0,10,False,0.44096076
1.0,10,True,0.009101616
1.0,10,False,0.67718315
1.0,10,True,0.47613418
1.0,10,True,0.047002543
1.0,10,True,0.2815989
1.0,10,True,0.4550794
1.0,10,True,0.28354087
1.0,10,True,0.3925588
1.0,10,True,0.017697308
1.0,10,True,0.1068857
1.0,10,True,0.17814574
1.0,10,True,0.57635254
1.0,10,True,0.056067783
1.0,10,True,0.20558086
1.0,10,True,0.0047133956
1.0,10,True,0.21259257
1.0,10,True,0.22368881
1.0,10,True,0.23022942
1.0,10,True,0.053021852
1.0,10,True,0.28155854
1.0,10,True,0.28731158
1.0,10,True,0.03534259
1.0,10,True,5.890103e-08
1.0,10,True,0.63492984
1.0,10,True,0.11053001
1.0,10,True,0.2092203
1.0,10,True,0.00069365825
1.0,10,True,0.26061273
1.0,10,True,0.38538182
1.0,10,True,0.50310934
1.0,10,True,0.10559113
1.0,10,True,0.5540546
1.0,10,True,0.044850796
1.0,10,True,9.820754e-06
1.0,10,True,0.44418323
1.0,10,True,0.16840987
1.0,10,True,0.67746556
1.0,10,True,0.042363085
1.0,10,True,0.00069365825
1.0,10,True,0.3952945
1.0,10,True,0.2806749
1.0,10,True,0.37514472
1.0,10,True,0.13971418
1.0,10,True,0.49604207
1.0,10,True,0.23403654
1.0,10,True,0.25520924
1.0,10,True,0.24096549
1.0,10,True,0.000117302596
1.0,10,True,0.28381962
1.0,10,True,0.44174063
1.0,10,True,0.3550268
1.0,10,True,0.08300689
1.0,10,True,0.45664263
1.0,10,True,0.6931205
1.0,10,True,6.9580674e-05
1.0,10,True,0.5256134
1.0,10,True,0.02006195
1.0,10,True,0.36876622
1.0,10,True,0.031207005
1.0,10,True,0.22420393
1.0,10,True,0.001677535
1.0,10,True,0.19066463
1.0,10,True,0.009265261
1.0,10,False,0.65579605
1.0,10,True,0.22595897
1.0,10,True,0.62553096
1.0,10,True,0.40957206
1.0,10,True,0.021775095
1.0,10,True,0.14820549
1.0,10,True,0.23512958
1.0,10,True,0.0006789001
1.0,10,True,0.0032825437
1.0,10,True,0.16042209
1.0,10,True,0.6758492
1.0,10,True,0.69104296
1.0,10,True,0.0003001103
1.0,10,True,0.3098862
1.0,10,True,0.29095984
1.0,10,True,0.6655828
1.0,10,True,0.30039948
1.0,10,True,0.60326564
1.0,10,True,6.4616426e-05
1.0,10,True,0.3801265
1.0,10,True,0.27383274
1.0,10,True,0.20581986
1.0,10,True,0.68465316
1.0,10,True,0.007815894
1.0,10,True,0.22945154
1.0,10,True,0.5527252
1.0,10,True,0.02788531
1.0,10,True,4.4508957e-05
1.0,10,True,0.52346903
1.0,10,True,0.0009352533
1.0,10,True,0.62652314
1.0,10,True,0.30997443
1.0,10,True,0.490818
1.0,10,True,0.20307183
1.0,10,True,0.27626163
1.0,10,True,0.23403561
1.0,10,True,0.0030050185
1.0,10,True,0.0020225502
1.0,10,True,0.6122546
1.0,10,True,0.43034238
1.0,10,True,0.30348176
1.0,10,True,0.24095082
1.0,10,True,0.4661981
1.0,10,True,0.24596119
1.0,10,True,0.27089912
1.0,10,False,0.69298184
1.0,10,True,0.26167792
1.0,10,True,0.2317321
1.0,10,True,0.5772097
1.0,10,True,0.42322862
1.0,10,True,0.1718308
1.0,10,True,0.69227
1.0,10,True,0.42833108
1.0,10,True,0.037867546
1.0,10,True,0.6908582
1.0,10,True,0.2366746
1.0,10,True,0.2803259
1.0,10,True,0.34738755
1.0,10,True,0.29253092
1.0,10,True,0.42943865
1.0,10,False,0.30884293
1.0,10,True,0.29977438
1.0,10,True,0.00042539946
1.0,10,True,0.6680989
