epoch,alpha,method,certain_accuracy,uncertain_accuracy,n_certain,n_uncertain
8,0.9900000095367432,entropy,1.0,0.932762861251831,10,818
8,0.9900000095367432,information_content,1.0,0.9315920472145081,24,804
8,0.9900000095367432,probability_gap,1.0,0.9316770434379578,23,805
8,0.9900000095367432,combined,1.0,0.932762861251831,10,818
8,1.0,entropy,1.0,0.9334140419960022,2,826
8,1.0,information_content,1.0,0.9315920472145081,24,804
8,1.0,probability_gap,1.0,0.9316770434379578,23,805
8,1.0,combined,1.0,0.9334140419960022,2,826
9,0.0,entropy,0.9335748553276062,,828,0
9,0.0,information_content,0.9335748553276062,,828,0
9,0.0,probability_gap,0.9335748553276062,,828,0
9,0.0,combined,0.9335748553276062,,828,0
9,0.009999999776482582,entropy,0.9353658556938171,0.75,820,8
9,0.009999999776482582,information_content,0.9353658556938171,0.75,820,8
9,0.009999999776482582,probability_gap,0.9353658556938171,0.75,820,8
9,0.009999999776482582,combined,0.9353658556938171,0.75,820,8
9,0.019999999552965164,entropy,0.9408866763114929,0.5625,812,16
9,0.019999999552965164,information_content,0.9408866763114929,0.5625,812,16
9,0.019999999552965164,probability_gap,0.9408866763114929,0.5625,812,16
9,0.019999999552965164,combined,0.9408866763114929,0.5625,812,16
9,0.029999999329447746,entropy,0.9440298676490784,0.5833333134651184,804,24
9,0.029999999329447746,information_content,0.9440298676490784,0.5833333134651184,804,24
9,0.029999999329447746,probability_gap,0.9440298676490784,0.5833333134651184,804,24
9,0.029999999329447746,combined,0.9440298676490784,0.5833333134651184,804,24
9,0.03999999910593033,entropy,0.9509434103965759,0.5151515007019043,795,33
9,0.03999999910593033,information_content,0.9509434103965759,0.5151515007019043,795,33
9,0.03999999910593033,probability_gap,0.9509434103965759,0.5151515007019043,795,33
9,0.03999999910593033,combined,0.9509434103965759,0.5151515007019043,795,33
9,0.04999999701976776,entropy,0.9555273056030273,0.5121951103210449,787,41
9,0.04999999701976776,information_content,0.9555273056030273,0.5121951103210449,787,41
9,0.04999999701976776,probability_gap,0.9555273056030273,0.5121951103210449,787,41
9,0.04999999701976776,combined,0.9555273056030273,0.5121951103210449,787,41
9,0.05999999865889549,entropy,0.9576380252838135,0.5510203838348389,779,49
9,0.05999999865889549,information_content,0.9576380252838135,0.5510203838348389,779,49
9,0.05999999865889549,probability_gap,0.9576380252838135,0.5510203838348389,779,49
9,0.05999999865889549,combined,0.9576380252838135,0.5510203838348389,779,49
9,0.07000000029802322,entropy,0.957198441028595,0.6140350699424744,771,57
9,0.07000000029802322,information_content,0.957198441028595,0.6140350699424744,771,57
9,0.07000000029802322,probability_gap,0.957198441028595,0.6140350699424744,771,57
9,0.07000000029802322,combined,0.957198441028595,0.6140350699424744,771,57
9,0.07999999821186066,entropy,0.9580052495002747,0.6515151262283325,762,66
9,0.07999999821186066,information_content,0.9580052495002747,0.6515151262283325,762,66
9,0.07999999821186066,probability_gap,0.9580052495002747,0.6515151262283325,762,66
9,0.07999999821186066,combined,0.9580052495002747,0.6515151262283325,762,66
9,0.08999999612569809,entropy,0.9615384340286255,0.6486486196517944,754,74
9,0.08999999612569809,information_content,0.9615384340286255,0.6486486196517944,754,74
9,0.08999999612569809,probability_gap,0.9615384340286255,0.6486486196517944,754,74
9,0.08999999612569809,combined,0.9615384340286255,0.6486486196517944,754,74
9,0.09999999403953552,entropy,0.9638069868087769,0.6585366129875183,746,82
9,0.09999999403953552,information_content,0.9638069868087769,0.6585366129875183,746,82
9,0.09999999403953552,probability_gap,0.9638069868087769,0.6585366129875183,746,82
9,0.09999999403953552,combined,0.9638069868087769,0.6585366129875183,746,82
9,0.10999999940395355,entropy,0.9634146094322205,0.6888889074325562,738,90
9,0.10999999940395355,information_content,0.9634146094322205,0.6888889074325562,738,90
9,0.10999999940395355,probability_gap,0.9634146094322205,0.6888889074325562,738,90
9,0.10999999940395355,combined,0.9634146094322205,0.6888889074325562,738,90
9,0.11999999731779099,entropy,0.965706467628479,0.6969696879386902,729,99
9,0.11999999731779099,information_content,0.965706467628479,0.6969696879386902,729,99
9,0.11999999731779099,probability_gap,0.965706467628479,0.6969696879386902,729,99
9,0.11999999731779099,combined,0.965706467628479,0.6969696879386902,729,99
9,0.12999999523162842,entropy,0.9667128920555115,0.7102803587913513,721,107
9,0.12999999523162842,information_content,0.9667128920555115,0.7102803587913513,721,107
9,0.12999999523162842,probability_gap,0.9667128920555115,0.7102803587913513,721,107
9,0.12999999523162842,combined,0.9667128920555115,0.7102803587913513,721,107
9,0.14000000059604645,entropy,0.9691444635391235,0.7130434513092041,713,115
9,0.14000000059604645,information_content,0.9691444635391235,0.7130434513092041,713,115
9,0.14000000059604645,probability_gap,0.9691444635391235,0.7130434513092041,713,115
9,0.14000000059604645,combined,0.9691444635391235,0.7130434513092041,713,115
9,0.14999999105930328,entropy,0.9730113744735718,0.7096773982048035,704,124
9,0.14999999105930328,information_content,0.9730113744735718,0.7096773982048035,704,124
9,0.14999999105930328,probability_gap,0.9730113744735718,0.7096773982048035,704,124
9,0.14999999105930328,combined,0.9730113744735718,0.7096773982048035,704,124
9,0.1599999964237213,entropy,0.9755747318267822,0.7121211886405945,696,132
9,0.1599999964237213,information_content,0.9755747318267822,0.7121211886405945,696,132
9,0.1599999964237213,probability_gap,0.9755747318267822,0.7121211886405945,696,132
9,0.1599999964237213,combined,0.9755747318267822,0.7121211886405945,696,132
9,0.17000000178813934,entropy,0.9752907156944275,0.7285714149475098,688,140
9,0.17000000178813934,information_content,0.9752907156944275,0.7285714149475098,688,140
9,0.17000000178813934,probability_gap,0.9752907156944275,0.7285714149475098,688,140
9,0.17000000178813934,combined,0.9752907156944275,0.7285714149475098,688,140
9,0.17999999225139618,entropy,0.9750000238418579,0.7432432174682617,680,148
9,0.17999999225139618,information_content,0.9750000238418579,0.7432432174682617,680,148
9,0.17999999225139618,probability_gap,0.9750000238418579,0.7432432174682617,680,148
9,0.17999999225139618,combined,0.9750000238418579,0.7432432174682617,680,148
9,0.1899999976158142,entropy,0.9761549830436707,0.7515923380851746,671,157
9,0.1899999976158142,information_content,0.9761549830436707,0.7515923380851746,671,157
9,0.1899999976158142,probability_gap,0.9761549830436707,0.7515923380851746,671,157
9,0.1899999976158142,combined,0.9761549830436707,0.7515923380851746,671,157
9,0.19999998807907104,entropy,0.9758672714233398,0.7636363506317139,663,165
9,0.19999998807907104,information_content,0.9758672714233398,0.7636363506317139,663,165
9,0.19999998807907104,probability_gap,0.9758672714233398,0.7636363506317139,663,165
9,0.19999998807907104,combined,0.9758672714233398,0.7636363506317139,663,165
9,0.20999999344348907,entropy,0.9770992398262024,0.7687861323356628,655,173
9,0.20999999344348907,information_content,0.9770992398262024,0.7687861323356628,655,173
9,0.20999999344348907,probability_gap,0.9770992398262024,0.7687861323356628,655,173
9,0.20999999344348907,combined,0.9770992398262024,0.7687861323356628,655,173
9,0.2199999988079071,entropy,0.9768160581588745,0.7790055274963379,647,181
9,0.2199999988079071,information_content,0.9768160581588745,0.7790055274963379,647,181
9,0.2199999988079071,probability_gap,0.9768160581588745,0.7790055274963379,647,181
9,0.2199999988079071,combined,0.9768160581588745,0.7790055274963379,647,181
9,0.22999998927116394,entropy,0.9780564308166504,0.7842105031013489,638,190
9,0.22999998927116394,information_content,0.9780564308166504,0.7842105031013489,638,190
9,0.22999998927116394,probability_gap,0.9780564308166504,0.7842105031013489,638,190
9,0.22999998927116394,combined,0.9780564308166504,0.7842105031013489,638,190
9,0.23999999463558197,entropy,0.9777777791023254,0.7929292917251587,630,198
9,0.23999999463558197,information_content,0.9777777791023254,0.7929292917251587,630,198
9,0.23999999463558197,probability_gap,0.9777777791023254,0.7929292917251587,630,198
9,0.23999999463558197,combined,0.9777777791023254,0.7929292917251587,630,198
9,0.25,entropy,0.979099690914154,0.7961165308952332,622,206
9,0.25,information_content,0.979099690914154,0.7961165308952332,622,206
9,0.25,probability_gap,0.979099690914154,0.7961165308952332,622,206
9,0.25,combined,0.979099690914154,0.7961165308952332,622,206
9,0.25999999046325684,entropy,0.9787928462028503,0.804651141166687,613,215
9,0.25999999046325684,information_content,0.9787928462028503,0.804651141166687,613,215
9,0.25999999046325684,probability_gap,0.9787928462028503,0.804651141166687,613,215
9,0.25999999046325684,combined,0.9787928462028503,0.804651141166687,613,215
9,0.26999998092651367,entropy,0.9785124063491821,0.8116592168807983,605,223
9,0.26999998092651367,information_content,0.9785124063491821,0.8116592168807983,605,223
9,0.26999998092651367,probability_gap,0.9785124063491821,0.8116592168807983,605,223
9,0.26999998092651367,combined,0.9785124063491821,0.8116592168807983,605,223
9,0.2800000011920929,entropy,0.9782244563102722,0.8181818127632141,597,231
9,0.2800000011920929,information_content,0.9782244563102722,0.8181818127632141,597,231
9,0.2800000011920929,probability_gap,0.9782244563102722,0.8181818127632141,597,231
9,0.2800000011920929,combined,0.9782244563102722,0.8181818127632141,597,231
9,0.28999999165534973,entropy,0.979626476764679,0.8200836777687073,589,239
9,0.28999999165534973,information_content,0.979626476764679,0.8200836777687073,589,239
9,0.28999999165534973,probability_gap,0.979626476764679,0.8200836777687073,589,239
9,0.28999999165534973,combined,0.979626476764679,0.8200836777687073,589,239
9,0.29999998211860657,entropy,0.9793103337287903,0.8266128897666931,580,248
9,0.29999998211860657,information_content,0.9793103337287903,0.8266128897666931,580,248
9,0.29999998211860657,probability_gap,0.9793103337287903,0.8266128897666931,580,248
9,0.29999998211860657,combined,0.9793103337287903,0.8266128897666931,580,248
9,0.3100000023841858,entropy,0.9790209531784058,0.83203125,572,256
9,0.3100000023841858,information_content,0.9790209531784058,0.83203125,572,256
9,0.3100000023841858,probability_gap,0.9790209531784058,0.83203125,572,256
9,0.3100000023841858,combined,0.9790209531784058,0.83203125,572,256
9,0.3199999928474426,entropy,0.978723406791687,0.8371211886405945,564,264
9,0.3199999928474426,information_content,0.978723406791687,0.8371211886405945,564,264
9,0.3199999928474426,probability_gap,0.978723406791687,0.8371211886405945,564,264
9,0.3199999928474426,combined,0.978723406791687,0.8371211886405945,564,264
9,0.32999998331069946,entropy,0.9784172773361206,0.841911792755127,556,272
9,0.32999998331069946,information_content,0.9784172773361206,0.841911792755127,556,272
9,0.32999998331069946,probability_gap,0.9784172773361206,0.841911792755127,556,272
9,0.32999998331069946,combined,0.9784172773361206,0.841911792755127,556,272
9,0.3400000035762787,entropy,0.9780621528625488,0.8469750881195068,547,281
9,0.3400000035762787,information_content,0.9780621528625488,0.8469750881195068,547,281
9,0.3400000035762787,probability_gap,0.9780621528625488,0.8469750881195068,547,281
9,0.3400000035762787,combined,0.9780621528625488,0.8469750881195068,547,281
9,0.3499999940395355,entropy,0.9795918464660645,0.8477508425712585,539,289
9,0.3499999940395355,information_content,0.9795918464660645,0.8477508425712585,539,289
9,0.3499999940395355,probability_gap,0.9795918464660645,0.8477508425712585,539,289
9,0.3499999940395355,combined,0.9795918464660645,0.8477508425712585,539,289
9,0.35999998450279236,entropy,0.9792843461036682,0.8518518805503845,531,297
9,0.35999998450279236,information_content,0.9792843461036682,0.8518518805503845,531,297
9,0.35999998450279236,probability_gap,0.9792843461036682,0.8518518805503845,531,297
9,0.35999998450279236,combined,0.9792843461036682,0.8518518805503845,531,297
9,0.3700000047683716,entropy,0.9789674878120422,0.8557376861572266,523,305
9,0.3700000047683716,information_content,0.9789674878120422,0.8557376861572266,523,305
9,0.3700000047683716,probability_gap,0.9789674878120422,0.8557376861572266,523,305
9,0.3700000047683716,combined,0.9789674878120422,0.8557376861572266,523,305
9,0.3799999952316284,entropy,0.9785992503166199,0.8598726391792297,514,314
9,0.3799999952316284,information_content,0.9785992503166199,0.8598726391792297,514,314
9,0.3799999952316284,probability_gap,0.9785992503166199,0.8598726391792297,514,314
9,0.3799999952316284,combined,0.9785992503166199,0.8598726391792297,514,314
9,0.38999998569488525,entropy,0.97826087474823,0.8633540272712708,506,322
9,0.38999998569488525,information_content,0.97826087474823,0.8633540272712708,506,322
9,0.38999998569488525,probability_gap,0.97826087474823,0.8633540272712708,506,322
9,0.38999998569488525,combined,0.97826087474823,0.8633540272712708,506,322
9,0.3999999761581421,entropy,0.977911651134491,0.8666666746139526,498,330
9,0.3999999761581421,information_content,0.977911651134491,0.8666666746139526,498,330
9,0.3999999761581421,probability_gap,0.977911651134491,0.8666666746139526,498,330
9,0.3999999761581421,combined,0.977911651134491,0.8666666746139526,498,330
9,0.4099999964237213,entropy,0.9795501232147217,0.8672566413879395,489,339
9,0.4099999964237213,information_content,0.9795501232147217,0.8672566413879395,489,339
9,0.4099999964237213,probability_gap,0.9795501232147217,0.8672566413879395,489,339
9,0.4099999964237213,combined,0.9795501232147217,0.8672566413879395,489,339
9,0.41999998688697815,entropy,0.9792099595069885,0.8703169822692871,481,347
9,0.41999998688697815,information_content,0.9792099595069885,0.8703169822692871,481,347
9,0.41999998688697815,probability_gap,0.9792099595069885,0.8703169822692871,481,347
9,0.41999998688697815,combined,0.9792099595069885,0.8703169822692871,481,347
9,0.429999977350235,entropy,0.9788583517074585,0.8732394576072693,473,355
9,0.429999977350235,information_content,0.9788583517074585,0.8732394576072693,473,355
9,0.429999977350235,probability_gap,0.9788583517074585,0.8732394576072693,473,355
9,0.429999977350235,combined,0.9788583517074585,0.8732394576072693,473,355
9,0.4399999976158142,entropy,0.9806451797485352,0.8732782602310181,465,363
9,0.4399999976158142,information_content,0.9806451797485352,0.8732782602310181,465,363
9,0.4399999976158142,probability_gap,0.9806451797485352,0.8732782602310181,465,363
9,0.4399999976158142,combined,0.9806451797485352,0.8732782602310181,465,363
9,0.44999998807907104,entropy,0.9868420958518982,0.8682795763015747,456,372
9,0.44999998807907104,information_content,0.9868420958518982,0.8682795763015747,456,372
9,0.44999998807907104,probability_gap,0.9868420958518982,0.8682795763015747,456,372
9,0.44999998807907104,combined,0.9868420958518982,0.8682795763015747,456,372
9,0.4599999785423279,entropy,0.9910714030265808,0.8657894730567932,448,380
9,0.4599999785423279,information_content,0.9910714030265808,0.8657894730567932,448,380
9,0.4599999785423279,probability_gap,0.9910714030265808,0.8657894730567932,448,380
9,0.4599999785423279,combined,0.9910714030265808,0.8657894730567932,448,380
9,0.4699999988079071,entropy,0.9909090995788574,0.8685566782951355,440,388
9,0.4699999988079071,information_content,0.9909090995788574,0.8685566782951355,440,388
9,0.4699999988079071,probability_gap,0.9909090995788574,0.8685566782951355,440,388
9,0.4699999988079071,combined,0.9909090995788574,0.8685566782951355,440,388
9,0.47999998927116394,entropy,0.9953703880310059,0.8661616444587708,432,396
9,0.47999998927116394,information_content,0.9953703880310059,0.8661616444587708,432,396
9,0.47999998927116394,probability_gap,0.9953703880310059,0.8661616444587708,432,396
9,0.47999998927116394,combined,0.9953703880310059,0.8661616444587708,432,396
9,0.4899999797344208,entropy,0.9952718615531921,0.8691357970237732,423,405
9,0.4899999797344208,information_content,0.9952718615531921,0.8691357970237732,423,405
9,0.4899999797344208,probability_gap,0.9952718615531921,0.8691357970237732,423,405
9,0.4899999797344208,combined,0.9952718615531921,0.8691357970237732,423,405
9,0.5,entropy,0.9951807260513306,0.8716707229614258,415,413
9,0.5,information_content,0.9951807260513306,0.8716707229614258,415,413
9,0.5,probability_gap,0.9951807260513306,0.8716707229614258,415,413
9,0.5,combined,0.9951807260513306,0.8716707229614258,415,413
9,0.5099999904632568,entropy,0.9950860142707825,0.8741092681884766,407,421
9,0.5099999904632568,information_content,0.9950860142707825,0.8741092681884766,407,421
9,0.5099999904632568,probability_gap,0.9950860142707825,0.8741092681884766,407,421
9,0.5099999904632568,combined,0.9950860142707825,0.8741092681884766,407,421
9,0.5199999809265137,entropy,0.9949748516082764,0.8767442107200623,398,430
9,0.5199999809265137,information_content,0.9949748516082764,0.8767442107200623,398,430
9,0.5199999809265137,probability_gap,0.9949748516082764,0.8767442107200623,398,430
9,0.5199999809265137,combined,0.9949748516082764,0.8767442107200623,398,430
9,0.5300000309944153,entropy,0.9948717951774597,0.878995418548584,390,438
9,0.5300000309944153,information_content,0.9948717951774597,0.878995418548584,390,438
9,0.5300000309944153,probability_gap,0.9948717951774597,0.878995418548584,390,438
9,0.5300000309944153,combined,0.9948717951774597,0.878995418548584,390,438
9,0.5400000214576721,entropy,0.9947643876075745,0.8811659216880798,382,446
9,0.5400000214576721,information_content,0.9947643876075745,0.8811659216880798,382,446
9,0.5400000214576721,probability_gap,0.9947643876075745,0.8811659216880798,382,446
9,0.5400000214576721,combined,0.9947643876075745,0.8811659216880798,382,446
9,0.550000011920929,entropy,0.9946523904800415,0.8832598924636841,374,454
9,0.550000011920929,information_content,0.9946523904800415,0.8832598924636841,374,454
9,0.550000011920929,probability_gap,0.9946523904800415,0.8832598924636841,374,454
9,0.550000011920929,combined,0.9946523904800415,0.8832598924636841,374,454
9,0.5600000023841858,entropy,0.9945205450057983,0.8855291604995728,365,463
9,0.5600000023841858,information_content,0.9945205450057983,0.8855291604995728,365,463
9,0.5600000023841858,probability_gap,0.9945205450057983,0.8855291604995728,365,463
9,0.5600000023841858,combined,0.9945205450057983,0.8855291604995728,365,463
9,0.5699999928474426,entropy,0.994397759437561,0.887473464012146,357,471
9,0.5699999928474426,information_content,0.994397759437561,0.887473464012146,357,471
9,0.5699999928474426,probability_gap,0.994397759437561,0.887473464012146,357,471
9,0.5699999928474426,combined,0.994397759437561,0.887473464012146,357,471
9,0.5799999833106995,entropy,0.9942693114280701,0.8893527984619141,349,479
9,0.5799999833106995,information_content,0.9942693114280701,0.8893527984619141,349,479
9,0.5799999833106995,probability_gap,0.9942693114280701,0.8893527984619141,349,479
9,0.5799999833106995,combined,0.9942693114280701,0.8893527984619141,349,479
9,0.5900000333786011,entropy,0.9941349029541016,0.8911704421043396,341,487
9,0.5900000333786011,information_content,0.9941349029541016,0.8911704421043396,341,487
9,0.5900000333786011,probability_gap,0.9941349029541016,0.8911704421043396,341,487
9,0.5900000333786011,combined,0.9941349029541016,0.8911704421043396,341,487
9,0.6000000238418579,entropy,0.9939758777618408,0.8931451439857483,332,496
9,0.6000000238418579,information_content,0.9939758777618408,0.8931451439857483,332,496
9,0.6000000238418579,probability_gap,0.9939758777618408,0.8931451439857483,332,496
9,0.6000000238418579,combined,0.9939758777618408,0.8931451439857483,332,496
9,0.6100000143051147,entropy,0.9938271641731262,0.8948412537574768,324,504
9,0.6100000143051147,information_content,0.9938271641731262,0.8948412537574768,324,504
9,0.6100000143051147,probability_gap,0.9938271641731262,0.8948412537574768,324,504
9,0.6100000143051147,combined,0.9938271641731262,0.8948412537574768,324,504
9,0.6200000047683716,entropy,0.9936708807945251,0.896484375,316,512
9,0.6200000047683716,information_content,0.9936708807945251,0.896484375,316,512
9,0.6200000047683716,probability_gap,0.9936708807945251,0.896484375,316,512
9,0.6200000047683716,combined,0.9936708807945251,0.896484375,316,512
9,0.6299999952316284,entropy,0.9967426657676697,0.8963531851768494,307,521
9,0.6299999952316284,information_content,0.9967426657676697,0.8963531851768494,307,521
9,0.6299999952316284,probability_gap,0.9967426657676697,0.8963531851768494,307,521
9,0.6299999952316284,combined,0.9967426657676697,0.8963531851768494,307,521
9,0.6399999856948853,entropy,0.9966555237770081,0.8979206085205078,299,529
9,0.6399999856948853,information_content,0.9966555237770081,0.8979206085205078,299,529
9,0.6399999856948853,probability_gap,0.9966555237770081,0.8979206085205078,299,529
9,0.6399999856948853,combined,0.9966555237770081,0.8979206085205078,299,529
9,0.6500000357627869,entropy,0.9965635538101196,0.8994413614273071,291,537
9,0.6500000357627869,information_content,0.9965635538101196,0.8994413614273071,291,537
9,0.6500000357627869,probability_gap,0.9965635538101196,0.8994413614273071,291,537
9,0.6500000357627869,combined,0.9965635538101196,0.8994413614273071,291,537
9,0.6600000262260437,entropy,0.9964664578437805,0.9009174108505249,283,545
9,0.6600000262260437,information_content,0.9964664578437805,0.9009174108505249,283,545
9,0.6600000262260437,probability_gap,0.9964664578437805,0.9009174108505249,283,545
9,0.6600000262260437,combined,0.9964664578437805,0.9009174108505249,283,545
9,0.6700000166893005,entropy,0.9963503479957581,0.9025270938873291,274,554
9,0.6700000166893005,information_content,0.9963503479957581,0.9025270938873291,274,554
9,0.6700000166893005,probability_gap,0.9963503479957581,0.9025270938873291,274,554
9,0.6700000166893005,combined,0.9963503479957581,0.9025270938873291,274,554
9,0.6800000071525574,entropy,0.9962406158447266,0.9039145708084106,266,562
9,0.6800000071525574,information_content,0.9962406158447266,0.9039145708084106,266,562
9,0.6800000071525574,probability_gap,0.9962406158447266,0.9039145708084106,266,562
9,0.6800000071525574,combined,0.9962406158447266,0.9039145708084106,266,562
9,0.6899999976158142,entropy,0.9961240291595459,0.9052631855010986,258,570
9,0.6899999976158142,information_content,0.9961240291595459,0.9052631855010986,258,570
9,0.6899999976158142,probability_gap,0.9961240291595459,0.9052631855010986,258,570
9,0.6899999976158142,combined,0.9961240291595459,0.9052631855010986,258,570
9,0.699999988079071,entropy,0.9959999918937683,0.9065743684768677,250,578
9,0.699999988079071,information_content,0.9959999918937683,0.9065743684768677,250,578
9,0.699999988079071,probability_gap,0.9959999918937683,0.9065743684768677,250,578
9,0.699999988079071,combined,0.9959999918937683,0.9065743684768677,250,578
9,0.7099999785423279,entropy,0.9958506226539612,0.9080067873001099,241,587
9,0.7099999785423279,information_content,0.9958506226539612,0.9080067873001099,241,587
9,0.7099999785423279,probability_gap,0.9958506226539612,0.9080067873001099,241,587
9,0.7099999785423279,combined,0.9958506226539612,0.9080067873001099,241,587
9,0.7200000286102295,entropy,0.995708167552948,0.9092437028884888,233,595
9,0.7200000286102295,information_content,0.995708167552948,0.9092437028884888,233,595
9,0.7200000286102295,probability_gap,0.995708167552948,0.9092437028884888,233,595
9,0.7200000286102295,combined,0.995708167552948,0.9092437028884888,233,595
9,0.7300000190734863,entropy,0.995555579662323,0.9104477763175964,225,603
9,0.7300000190734863,information_content,0.995555579662323,0.9104477763175964,225,603
9,0.7300000190734863,probability_gap,0.995555579662323,0.9104477763175964,225,603
9,0.7300000190734863,combined,0.995555579662323,0.9104477763175964,225,603
9,0.7400000095367432,entropy,0.9953917264938354,0.9116203188896179,217,611
9,0.7400000095367432,information_content,0.9953917264938354,0.9116203188896179,217,611
9,0.7400000095367432,probability_gap,0.9953917264938354,0.9116203188896179,217,611
9,0.7400000095367432,combined,0.9953917264938354,0.9116203188896179,217,611
9,0.75,entropy,0.995192289352417,0.9129032492637634,208,620
9,0.75,information_content,0.995192289352417,0.9129032492637634,208,620
9,0.75,probability_gap,0.995192289352417,0.9129032492637634,208,620
9,0.75,combined,0.995192289352417,0.9129032492637634,208,620
9,0.7599999904632568,entropy,1.0,0.9122806787490845,201,627
9,0.7599999904632568,information_content,1.0,0.9122806787490845,201,627
9,0.7599999904632568,probability_gap,1.0,0.9122806787490845,201,627
9,0.7599999904632568,combined,1.0,0.9122806787490845,201,627
9,0.7699999809265137,entropy,1.0,0.9135220050811768,192,636
9,0.7699999809265137,information_content,1.0,0.9135220050811768,192,636
9,0.7699999809265137,probability_gap,1.0,0.9135220050811768,192,636
9,0.7699999809265137,combined,1.0,0.9135220050811768,192,636
9,0.7800000309944153,entropy,1.0,0.9147287011146545,183,645
9,0.7800000309944153,information_content,1.0,0.9147287011146545,183,645
9,0.7800000309944153,probability_gap,1.0,0.9147287011146545,183,645
9,0.7800000309944153,combined,1.0,0.9147287011146545,183,645
9,0.7900000214576721,entropy,1.0,0.915773332118988,175,653
9,0.7900000214576721,information_content,1.0,0.915773332118988,175,653
9,0.7900000214576721,probability_gap,1.0,0.915773332118988,175,653
9,0.7900000214576721,combined,1.0,0.915773332118988,175,653
9,0.800000011920929,entropy,1.0,0.9167927503585815,167,661
9,0.800000011920929,information_content,1.0,0.9167927503585815,167,661
9,0.800000011920929,probability_gap,1.0,0.9167927503585815,167,661
9,0.800000011920929,combined,1.0,0.9167927503585815,167,661
9,0.8100000023841858,entropy,1.0,0.9177877306938171,159,669
9,0.8100000023841858,information_content,1.0,0.9177877306938171,159,669
9,0.8100000023841858,probability_gap,1.0,0.9177877306938171,159,669
9,0.8100000023841858,combined,1.0,0.9177877306938171,159,669
9,0.8199999928474426,entropy,1.0,0.9188790321350098,150,678
9,0.8199999928474426,information_content,1.0,0.9188790321350098,150,678
9,0.8199999928474426,probability_gap,1.0,0.9188790321350098,150,678
9,0.8199999928474426,combined,1.0,0.9188790321350098,150,678
9,0.8299999833106995,entropy,1.0,0.9198250770568848,142,686
9,0.8299999833106995,information_content,1.0,0.9198250770568848,142,686
9,0.8299999833106995,probability_gap,1.0,0.9198250770568848,142,686
9,0.8299999833106995,combined,1.0,0.9198250770568848,142,686
9,0.8400000333786011,entropy,1.0,0.9201741814613342,139,689
9,0.8400000333786011,information_content,1.0,0.9201741814613342,139,689
9,0.8400000333786011,probability_gap,1.0,0.9201741814613342,139,689
9,0.8400000333786011,combined,1.0,0.9201741814613342,139,689
9,0.8500000238418579,entropy,1.0,0.9216524362564087,126,702
9,0.8500000238418579,information_content,1.0,0.9216524362564087,126,702
9,0.8500000238418579,probability_gap,1.0,0.9216524362564087,126,702
9,0.8500000238418579,combined,1.0,0.9216524362564087,126,702
9,0.8600000143051147,entropy,1.0,0.9226441383361816,117,711
9,0.8600000143051147,information_content,1.0,0.9226441383361816,117,711
9,0.8600000143051147,probability_gap,1.0,0.9226441383361816,117,711
9,0.8600000143051147,combined,1.0,0.9226441383361816,117,711
9,0.8700000047683716,entropy,1.0,0.9235048890113831,109,719
9,0.8700000047683716,information_content,1.0,0.9235048890113831,109,719
9,0.8700000047683716,probability_gap,1.0,0.9235048890113831,109,719
9,0.8700000047683716,combined,1.0,0.9235048890113831,109,719
9,0.8799999952316284,entropy,1.0,0.9243466258049011,101,727
9,0.8799999952316284,information_content,1.0,0.9243466258049011,101,727
9,0.8799999952316284,probability_gap,1.0,0.9243466258049011,101,727
9,0.8799999952316284,combined,1.0,0.9243466258049011,101,727
9,0.8899999856948853,entropy,1.0,0.92527174949646,92,736
9,0.8899999856948853,information_content,1.0,0.92527174949646,92,736
9,0.8899999856948853,probability_gap,1.0,0.92527174949646,92,736
9,0.8899999856948853,combined,1.0,0.92527174949646,92,736
9,0.8999999761581421,entropy,1.0,0.926075279712677,84,744
9,0.8999999761581421,information_content,1.0,0.926075279712677,84,744
9,0.8999999761581421,probability_gap,1.0,0.926075279712677,84,744
9,0.8999999761581421,combined,1.0,0.926075279712677,84,744
9,0.9100000262260437,entropy,1.0,0.9268617033958435,76,752
9,0.9100000262260437,information_content,1.0,0.9268617033958435,76,752
9,0.9100000262260437,probability_gap,1.0,0.9268617033958435,76,752
9,0.9100000262260437,combined,1.0,0.9268617033958435,76,752
9,0.9200000166893005,entropy,1.0,0.9276315569877625,68,760
9,0.9200000166893005,information_content,1.0,0.9276315569877625,68,760
9,0.9200000166893005,probability_gap,1.0,0.9276315569877625,68,760
9,0.9200000166893005,combined,1.0,0.9276315569877625,68,760
9,0.9300000071525574,entropy,1.0,0.9284785389900208,59,769
9,0.9300000071525574,information_content,1.0,0.9284785389900208,59,769
9,0.9300000071525574,probability_gap,1.0,0.9284785389900208,59,769
9,0.9300000071525574,combined,1.0,0.9284785389900208,59,769
9,0.9399999976158142,entropy,1.0,0.9289405941963196,54,774
9,0.9399999976158142,information_content,1.0,0.9287564754486084,56,772
9,0.9399999976158142,probability_gap,1.0,0.9287564754486084,56,772
9,0.9399999976158142,combined,1.0,0.9289405941963196,54,774
9,0.949999988079071,entropy,1.0,0.9299362897872925,43,785
9,0.949999988079071,information_content,1.0,0.9287564754486084,56,772
9,0.949999988079071,probability_gap,1.0,0.9287564754486084,56,772
9,0.949999988079071,combined,1.0,0.9299362897872925,43,785
9,0.9599999785423279,entropy,1.0,0.9306431412696838,35,793
9,0.9599999785423279,information_content,1.0,0.9302915334701538,39,789
